Wall time,Step,Value
1557689430.0678232,167,147.78292846679688
1557689430.2168186,229,135.87220764160156
1557689430.8018177,474,96.27177429199219
1557689430.9428182,536,112.35774230957031
1557689431.0558178,586,93.47122192382812
1557689431.1938171,647,88.33987426757812
1557689432.7868173,1333,53.74613952636719
1557689432.9118187,1385,75.59940338134766
1557689433.034817,1436,17.6868896484375
1557689433.797818,1737,22.478504180908203
1557689434.1428177,1877,39.63196563720703
1557689435.1768186,2307,29.14763641357422
1557689435.3678167,2389,17.67000961303711
1557689435.5928173,2486,12.03830623626709
1557689437.3378184,3246,18.89273452758789
1557689437.4758172,3305,34.03968811035156
1557689439.7678168,4317,14.661372184753418
1557689440.2796578,4492,7.217655181884766
1557689441.4256568,4971,11.678096771240234
1557689441.8106601,5134,4.72139835357666
1557689442.3126569,5345,22.863788604736328
1557689443.1856577,5723,5.555624008178711
1557689443.6046581,5907,3.264619827270508
1557689443.7956586,5990,9.354055404663086
1557689444.267657,6200,18.849136352539062
1557689445.386657,6699,3.786853790283203
1557689445.4136581,6711,3.984480857849121
1557689445.7396586,6854,5.181317329406738
1557689445.992657,6966,10.41013240814209
1557689446.4186566,7155,4.287124156951904
1557689447.1126575,7463,3.8512609004974365
1557689447.870657,7798,4.17001485824585
1557689447.9496572,7833,3.9275453090667725
1557689448.4756577,8066,7.178930282592773
1557689448.7326574,8180,3.6351065635681152
1557689448.8256574,8221,9.146622657775879
1557689449.4506576,8498,4.5575361251831055
1557689450.3156567,8878,4.335671424865723
1557689450.4436579,8935,4.667684555053711
1557689451.1706586,9260,6.594335556030273
1557689451.639657,9468,3.958390712738037
1557689453.8216577,10399,3.96221923828125
1557689454.0116565,10479,3.655251979827881
1557689455.0066595,10905,4.247958660125732
1557689455.1466572,10966,4.162835597991943
1557689455.2756577,11020,4.235268592834473
1557689456.4886575,11532,4.2352094650268555
1557689456.5706577,11566,9.285959243774414
1557689457.5196574,11969,3.410090446472168
1557689459.6696603,12877,4.236540794372559
1557689460.046657,13034,3.820405960083008
1557689463.1075225,14294,3.983870506286621
1557689464.019526,14668,10.460729598999023
1557689464.2925477,14779,4.323617458343506
1557689464.5185227,14873,9.023323059082031
1557689465.9735222,15473,4.703150272369385
1557689467.53052,16116,4.0286173820495605
1557689469.3095202,16857,4.732943534851074
1557689469.8885279,17097,3.8661210536956787
1557689470.4145195,17317,3.6338207721710205
1557689470.958549,17543,4.551519393920898
1557689475.7295487,19531,4.066641330718994
1557689475.9945498,19640,4.032076835632324
1557689476.2105474,19731,4.30712366104126
1557689477.051243,20062,3.9667439460754395
1557689477.4872732,20244,4.228387355804443
1557689477.677244,20323,3.9406588077545166
1557689478.1922426,20539,4.0643181800842285
1557689478.2842705,20578,4.3072991371154785
1557689478.7612433,20779,4.062500953674316
1557689478.768245,20782,3.507323980331421
1557689478.9432752,20855,4.073399543762207
1557689479.4772437,21080,4.296248912811279
1557689479.635244,21144,4.3403215408325195
1557689480.053242,21319,4.338085174560547
