Wall time,Step,Value
1557651785.3752239,42,222.51222229003906
1557651785.682188,167,194.3043975830078
1557651785.8451877,229,161.5843505859375
1557651786.4641874,474,102.40889739990234
1557651786.6181884,536,123.01231384277344
1557651786.7331882,579,126.07657623291016
1557651786.7531874,586,140.89483642578125
1557651786.9041867,647,123.91036224365234
1557651787.2931888,808,104.28825378417969
1557651787.7891874,1014,89.44391632080078
1557651788.5701888,1333,78.21025848388672
1557651788.7011876,1385,59.443336486816406
1557651788.828187,1436,68.64833068847656
1557651789.5341883,1734,83.96826171875
1557651789.5401895,1737,79.02471923828125
1557651789.8671904,1877,39.21935272216797
1557651790.8731875,2307,63.316226959228516
1557651791.0651903,2389,44.22732925415039
1557651791.2881923,2485,46.47943878173828
1557651791.2901895,2486,78.17645263671875
1557651791.762187,2685,61.8831901550293
1557651793.081189,3230,35.83946228027344
1557651793.1191897,3246,64.42835235595703
1557651793.257189,3305,54.09648895263672
1557651794.0011902,3618,29.192840576171875
1557651794.0061913,3620,56.24979019165039
1557651795.6811914,4317,33.29743194580078
1557651795.8861878,4400,15.564460754394531
1557651796.1191883,4492,55.69205093383789
1557651796.1611876,4509,29.989255905151367
1557651797.2991898,4971,14.203187942504883
1557651797.70719,5134,30.321413040161133
1557651798.2291918,5345,31.701736450195312
1557651799.1311905,5723,12.747184753417969
1557651799.5681882,5907,12.37659740447998
1557651799.7721882,5990,13.857687950134277
1557651800.2951884,6200,31.300884246826172
1557651801.4801877,6699,19.912967681884766
1557651801.5112152,6711,4.403217315673828
1557651801.8741894,6854,32.64332580566406
1557651802.1601892,6966,24.591697692871094
1557651802.6321878,7155,21.29201889038086
1557651803.382187,7460,12.921194076538086
1557651803.3901892,7463,12.529020309448242
1557651804.2161937,7798,20.346622467041016
1557651804.30119,7833,13.084563255310059
1557651804.8991878,8066,24.300825119018555
1557651805.1881912,8180,12.546359062194824
1557651805.2911873,8221,16.183778762817383
1557651805.9881878,8498,12.804137229919434
1557651806.013188,8508,21.668678283691406
1557651806.9891899,8878,4.635219097137451
1557651807.1541886,8935,13.740545272827148
1557651808.076326,9260,8.105631828308105
1557651808.6373272,9468,20.216537475585938
1557651808.8733273,9554,12.890236854553223
1557651809.2743266,9698,12.669469833374023
1557651811.1393259,10399,13.707125663757324
1557651811.3313262,10479,3.634097099304199
1557651811.4343271,10522,13.17439079284668
1557651812.5563285,10905,18.095951080322266
1557651812.7413259,10966,4.3623762130737305
1557651812.9053254,11020,4.5162224769592285
1557651814.2483277,11532,13.510034561157227
1557651814.3233275,11566,15.920930862426758
1557651815.2483287,11969,3.762927532196045
1557651815.2633264,11974,12.882594108581543
1557651815.7203252,12164,5.343386650085449
1557651816.0233302,12290,3.900022029876709
1557651817.3523247,12877,13.427361488342285
1557651817.7013302,13034,3.813821792602539
1557651817.7613246,13061,3.4676201343536377
1557651819.013332,13620,7.222545623779297
1557651820.536326,14294,12.446511268615723
1557651821.4303253,14668,8.702033996582031
1557651821.6753285,14779,13.443344116210938
1557651821.8933246,14873,19.01498794555664
1557651823.2343264,15473,17.120134353637695
1557651823.8843253,15764,3.8309011459350586
1557651824.667325,16116,12.812004089355469
1557651826.3623276,16857,4.3720173835754395
1557651826.830328,17066,4.299890041351318
1557651826.9083292,17097,4.3993449211120605
1557651827.3963244,17317,4.867262363433838
1557651827.4473274,17339,13.513510704040527
1557651827.9003246,17543,4.142969608306885
1557651827.9323277,17557,4.247679710388184
1557651830.0791762,18451,4.574983596801758
1557651832.710182,19531,4.011747360229492
1557651832.9791725,19640,3.9197757244110107
1557651833.2101812,19731,4.714393615722656
1557651833.8551722,19995,9.677236557006836
1557651834.0561748,20053,3.9924845695495605
1557651834.0781748,20062,4.324519157409668
1557651834.505175,20244,13.284513473510742
1557651834.682176,20323,3.8297667503356934
1557651834.9751735,20440,7.667853355407715
1557651835.2121742,20539,4.055083751678467
1557651835.3071764,20578,4.559781074523926
1557651835.785199,20779,7.23016881942749
1557651835.7931738,20782,4.047384738922119
1557651835.9611766,20855,4.205909729003906
1557651836.4821734,21080,4.222721099853516
1557651836.6421769,21144,4.287016868591309
1557651836.8401742,21232,5.010845184326172
1557651837.0371737,21319,4.080169677734375
1557651838.2731738,21848,3.4917564392089844
1557651839.197172,22245,12.192214965820312
1557651839.3861732,22330,3.8902554512023926
1557651839.4481735,22358,3.9679388999938965
1557651841.2452896,23138,3.707585096359253
1557651841.268287,23148,3.639537811279297
1557651841.579288,23286,4.542689800262451
1557651841.7493155,23361,3.8610405921936035
1557651841.9012873,23427,3.999800205230713
1557651842.1552882,23540,4.023153305053711
1557651842.4522889,23670,4.264926910400391
1557651842.522288,23701,4.8637237548828125
1557651843.5573323,24147,3.6911120414733887
1557651843.8692865,24282,4.036725044250488
1557651843.8732884,24284,3.6195125579833984
1557651843.9602897,24322,3.6271190643310547
1557651844.679288,24621,3.701275587081909
1557651844.911287,24727,4.201770782470703
1557651845.3812943,24934,7.343382835388184
1557651846.1232872,25253,4.392735481262207
1557651846.43729,25391,4.571067810058594
1557651847.384292,25812,5.007112503051758
1557651847.4622889,25847,5.904469966888428
1557651847.6232896,25921,3.7619471549987793
1557651848.4682884,26303,4.49781608581543
1557651849.568287,26797,4.66383171081543
1557651849.5712864,26798,7.223435401916504
1557651850.351289,27154,7.372683525085449
1557651851.1292872,27505,13.398515701293945
1557651851.3492877,27603,4.425025463104248
1557651851.4282906,27638,6.614297866821289
1557651851.8382874,27825,3.8096776008605957
1557651852.042288,27916,4.044079303741455
1557651853.198287,28438,6.9462056159973145
1557651853.4312894,28543,4.254205703735352
1557651854.376287,28970,4.2764201164245605
1557651854.4332867,28996,4.325786590576172
1557651854.5802865,29062,8.289104461669922
1557651854.888287,29201,5.576961517333984
1557651855.0312912,29263,9.485599517822266
1557651855.4902902,29471,3.7687768936157227
1557651855.8012872,29611,4.473850727081299
1557651856.2822864,29829,4.092258453369141
1557651856.754291,30005,4.395628929138184
1557651856.812317,30031,15.620904922485352
1557651857.1282911,30174,3.9342546463012695
1557651857.4973156,30327,7.687825679779053
1557651857.8102865,30470,4.504509449005127
1557651858.1282868,30612,7.2879252433776855
1557651858.3362892,30706,3.919767379760742
1557651858.3672915,30720,5.185604095458984
1557651859.967292,31406,3.360100746154785
1557651860.059287,31443,4.592119216918945
1557651861.1942875,31880,4.66046142578125
1557651861.3322873,31936,4.249434947967529
1557651861.9972863,32207,3.375758171081543
1557651862.5632899,32435,4.631563186645508
1557651862.8342872,32542,3.376368999481201
1557651863.1382897,32657,4.099267959594727
1557651863.4052925,32762,3.75624418258667
1557651863.743336,32894,3.7875850200653076
1557651863.7632878,32902,10.333024978637695
1557651864.1003134,33034,11.663396835327148
1557651864.488287,33181,3.655613660812378
1557651864.9882867,33375,4.093997478485107
1557651865.0582886,33403,3.582738161087036
1557651865.8992875,33737,4.153059482574463
1557651865.9292865,33749,4.330036640167236
1557651866.0162888,33785,4.890129566192627
1557651866.1472883,33839,4.439688682556152
1557651866.2373128,33876,4.420373916625977
1557651866.3342886,33913,2.74039363861084
1557651866.6442893,34036,4.101779460906982
1557651867.4712873,34362,4.027685642242432
1557651867.9162855,34525,7.2545599937438965
1557651868.1172876,34599,3.6834959983825684
1557651870.1162868,35333,4.140291213989258
1557651870.1712878,35354,10.497361183166504
1557651870.500287,35483,4.140850067138672
1557651871.2462897,35771,4.559052467346191
1557651871.7152896,35953,3.70361328125
1557651871.9252884,36037,5.107913017272949
1557651873.4652894,36629,3.7803235054016113
1557651873.5502868,36659,3.7885451316833496
1557651873.853286,36767,3.217393398284912
1557651874.0662875,36850,4.658536434173584
1557651875.0123305,37202,4.367254734039307
1557651875.7702866,37489,5.492284297943115
1557651876.485287,37764,7.493577003479004
1557651876.771287,37876,4.6968231201171875
1557651878.279289,38455,4.9365739822387695
1557651878.988287,38720,14.739272117614746
1557651879.2842891,38840,5.999340534210205
1557651879.631291,38981,3.805384874343872
1557651880.4482894,39296,4.0143890380859375
1557651881.9112887,39702,4.537013530731201
1557651882.532288,39909,4.885399341583252
1557651882.8789907,40020,7.072070598602295
1557651883.5689926,40296,3.64908766746521
1557651884.044991,40500,3.7731919288635254
1557651884.416991,40667,6.017571926116943
1557651884.5359921,40720,3.9183859825134277
1557651884.701991,40793,3.7242612838745117
1557651885.2580202,41040,4.112290382385254
1557651885.7749922,41271,4.079098701477051
1557651886.3799927,41539,10.691709518432617
1557651887.7229924,42134,7.456042289733887
1557651888.4339905,42450,7.714024543762207
1557651888.4759915,42468,4.262539863586426
1557651888.947993,42678,3.6783955097198486
